F;30;1,8;34,42;32,07
F;30;1,9;35,15;32,71
F;30;2;35,89;33,36
F;30;2,1;36,65;34,03
F;30;2,2;37,43;34,71
F;31;1,5;32,46;30,39
F;31;1,6;33,15;31
F;31;1,7;33,85;31,62
F;31;1,8;34,57;32,25
F;31;1,9;35,3;32,9
F;31;2;36,05;33,56
F;31;2,1;36,81;34,23
F;31;2,2;37,59;34,91
F;32;1,5;32,59;30,56
F;32;1,6;33,28;31,17
F;32;1,7;33,99;31,8
F;32;1,8;34,71;32,43
F;32;1,9;35,44;33,08
F;32;2;36,19;33,74
F;32;2,1;36,96;34,42
F;32;2,2;37,74;35,11
F;32;2,2;37,74;35,11
F;33;1,5;32,72;30,73
F;33;1,6;33,42;31,34
F;33;1,7;34,12;31,97
F;33;1,8;34,85;32,61
F;33;1,9;35,58;33,26
F;33;2;36,34;33,93
F;33;2,1;37,11;34,61
F;33;2,2;37,89;35,3
F;34;1,5;32,85;30,89
F;34;1,6;33,54;31,51
F;34;1,7;34,25;32,14
F;34;1,8;34,98;32,78
F;34;1,9;35,72;33,44
F;34;2;36,48;34,11
F;34;2,1;37,25;34,79
F;34;2,2;38,04;35,49
F;35;1,5;32,97;31,05
F;35;1,6;33,67;31,67
F;35;1,7;34,38;32,31
F;35;1,8;35,11;32,95
F;35;1,9;35,85;33,61
F;35;2;36,61;34,28
F;35;2,1;37,39;34,97
F;35;2,2;38,18;35,67
F;36;1,5;33,09;31,21
F;36;1,6;33,79;31,83
F;36;1,7;34,51;32,47
F;36;1,8;35,24;33,12
F;36;1,9;35,99;33,78
F;36;2;36,75;34,46
F;36;2,1;37,53;35,14
F;36;2,2;38,32;35,85
F;37;1,5;33,21;31,36
F;37;1,6;33,91;31,99
F;37;1,7;34,63;32,63
F;37;1,8;35,36;33,28
F;37;1,9;36,11;33,94
F;37;2;36,88;34,62
F;37;2,1;37,66;35,32
F;37;2,2;38,46;36,02
F;38;1,5;33,32;31,51
F;38;1,6;34,03;32,14
F;38;1,7;34,75;32,78
F;38;1,8;35,49;33,44
F;38;1,9;36,24;34,1
F;38;2;37;34,79
F;38;2,1;37,79;35,48
F;38;2,2;38,59;36,19
F;39;1,5;33,44;31,65
F;39;1,6;34,14;32,29
F;39;1,7;34,87;32,93
F;39;1,8;35,6;33,59
F;39;1,9;36,36;34,26
F;39;2;37,13;34,95
F;39;2,1;37,91;35,65
F;39;2,2;38,72;36,36
F;40;1,5;33,54;31,79
F;40;1,6;34,26;32,43
F;40;1,7;34,98;33,08
F;40;1,8;35,72;33,74
F;40;1,9;36,48;34,42
F;40;2;37,25;35,1
F;40;2,1;38,04;35,81
F;40;2,2;38,84;36,52
F;41;1,5;33,65;31,93
F;41;1,6;34,36;32,57
F;41;1,7;35,09;33,22
F;41;1,8;35,84;33,89
F;41;1,9;36,59;34,57
F;41;2;37,37;35,26
F;41;2,1;38,16;35,96
F;41;2,2;38,97;36,68
F;42;1,5;33,76;32,07
F;42;1,6;34,47;32,71
F;42;1,7;35,2;33,37
F;42;1,8;35,95;34,03
F;42;1,9;36,71;34,71
F;42;2;37,49;35,41
F;42;2,1;38,28;36,12
F;42;2,2;39,09;36,84
F;43;1,5;33,86;32,2
F;43;1,6;34,58;32,85
F;43;1,7;35,31;33,51
F;43;1,8;36,06;34,18
F;43;1,9;36,82;34,86
F;43;2;37,6;35,56
F;43;2,1;38,4;36,27
F;43;2,2;39,21;36,99
F;44;1,5;33,96;32,34
F;44;1,6;34,68;32,98
F;44;1,7;35,41;33,64
F;44;1,8;36,16;34,31
F;44;1,9;36,93;35
F;44;2;37,71;35,7
F;44;2,1;38,51;36,41
F;44;2,2;39,32;37,14
F;45;1,5;34,06;32,46
F;45;1,6;34,78;33,11
F;45;1,7;35,52;33,78
F;45;1,8;36,27;34,45
F;45;1,9;37,04;35,14
F;45;2;37,82;35,84
F;45;2,1;38,62;36,56
F;45;2,2;39,44;37,29
F;46;1,5;34,16;32,59
F;46;1,6;34,88;33,24
F;46;1,7;35,62;33,91
F;46;1,8;36,37;34,59
F;46;1,9;37,14;35,28
F;46;2;37,93;35,98
F;46;2,1;38,73;36,7
F;46;2,2;39,55;37,44
F;47;1,5;34,25;32,72
F;47;1,6;34,98;33,37
F;47;1,7;35,72;34,04
F;47;1,8;36,47;34,72
F;47;1,9;37,24;35,41
F;47;2;38,03;36,12
F;47;2,1;38,84;36,84
F;47;2,2;39,66;37,58
F;48;1,5;34,34;32,84
F;48;1,6;35,07;33,49
F;48;1,7;35,81;34,16
F;48;1,8;36,57;34,85
F;48;1,9;37,35;35,54
F;48;2;38,14;36,25
F;48;2,1;38,94;36,98
F;48;2,2;39,77;37,72
F;49;1,5;34,43;32,96
F;49;1,6;35,16;33,62
F;49;1,7;35,91;34,29
F;49;1,8;36,67;34,97
F;49;1,9;37,45;35,67
F;49;2;38,24;36,39
F;49;2,1;39,05;37,12
F;49;2,2;39,87;37,86
F;50;1,5;34,52;33,08
F;50;1,6;35,26;33,74
F;50;1,7;36;34,41
F;50;1,8;36,76;35,1
F;50;1,9;37,54;35,8
F;50;2;38,34;36,52
F;50;2,1;39,15;37,25
F;50;2,2;39,98;37,99
F;51;1,5;34,61;33,19
F;51;1,6;35,35;33,86
F;51;1,7;36,09;34,53
F;51;1,8;36,86;35,22
F;51;1,9;37,64;35,93
F;51;2;38,44;36,65
F;51;2,1;39,25;37,38
F;51;2,2;40,08;38,13
F;52;1,5;34,7;33,31
F;52;1,6;35,43;33,97
F;52;1,7;36,18;34,65
F;52;1,8;36,95;35,34
F;52;1,9;37,73;36,05
F;52;2;38,53;36,77
F;52;2,1;39,35;37,51
F;52;2,2;40,18;38,26
F;53;1,5;34,79;33,42
F;53;1,6;35,52;34,09
F;53;1,7;36,27;34,77
F;53;1,8;37,04;35,46
F;53;1,9;37,83;36,17
F;53;2;38,63;36,9
F;53;2,1;39,45;37,63
F;53;2,2;40,28;38,39
F;54;1,5;34,87;33,53
F;54;1,6;35,61;34,2
F;54;1,7;36,36;34,88
F;54;1,8;37,13;35,58
F;54;1,9;37,92;36,29
F;54;2;38,72;37,02
F;54;2,1;39,54;37,76
F;54;2,2;40,38;38,51
F;55;1,5;34,95;33,64
F;55;1,6;35,69;34,31
F;55;1,7;36,45;35
F;55;1,8;37,22;35,7
F;55;1,9;38,01;36,41
F;55;2;38,81;37,14
F;55;2,1;39,63;37,88
F;55;2,2;40,47;38,64
F;56;1,5;35,03;33,75
F;56;1,6;35,77;34,42
F;56;1,7;36,53;35,11
F;56;1,8;37,31;35,81
F;56;1,9;38,1;36,53
F;56;2;38,9;37,26
F;56;2,1;39,73;38
F;56;2,2;40,57;38,76
F;57;1,5;35,11;33,85
F;57;1,6;35,86;34,53
F;57;1,7;36,62;35,22
F;57;1,8;37,39;35,92
F;57;1,9;38,18;36,64
F;57;2;38,99;37,37
F;57;2,1;39,82;38,12
F;57;2,2;40,66;38,88
F;58;1,5;35,19;33,96
F;58;1,6;35,94;34,63
F;58;1,7;36,7;35,33
F;58;1,8;37,48;36,03
F;58;1,9;38,27;36,75
F;58;2;39,08;37,49
F;58;2,1;39,91;38,24
F;58;2,2;40,75;39
F;59;1,5;35,27;34,06
F;59;1,6;36,02;34,74
F;59;1,7;36,78;35,43
F;59;1,8;37,56;36,14
F;59;1,9;38,35;36,87
F;59;2;39,17;37,6
F;59;2,1;39,99;38,36
F;59;2,2;40,84;39,12
F;60;1,5;35,35;34,16
F;60;1,6;36,09;34,84
F;60;1,7;36,86;35,54
F;60;1,8;37,64;36,25
F;60;1,9;38,44;36,98
F;60;2;39,25;37,72
F;60;2,1;40,08;38,47
F;60;2,2;40,93;39,24
F;61;1,5;35,42;34,26
F;61;1,6;36,17;34,95
F;61;1,7;36,94;35,64
F;61;1,8;37,72;36,36
F;61;1,9;38,52;37,08
F;61;2;39,33;37,83
F;61;2,1;40,17;38,58
F;61;2,2;41,02;39,35
F;62;1,5;35,5;34,36
F;62;1,6;36,25;35,05
F;62;1,7;37,02;35,75
F;62;1,8;37,8;36,46
F;62;1,9;38,6;37,19
F;62;2;39,42;37,94
F;62;2,1;40,25;38,69
F;62;2,2;41,1;39,47
F;63;1,5;35,57;34,46
F;63;1,6;36,32;35,15
F;63;1,7;37,09;35,85
F;63;1,8;37,88;36,57
F;63;1,9;38,68;37,3
F;63;2;39,5;38,04
F;63;2,1;40,33;38,8
F;63;2,2;41,19;39,58
F;64;1,5;35,64;34,55
F;64;1,6;36,4;35,24
F;64;1,7;37,17;35,95
F;64;1,8;37,95;36,67
F;64;1,9;38,76;37,4
F;64;2;39,58;38,15
F;64;2,1;40,42;38,91
F;64;2,2;41,27;39,69
F;65;1,5;35,71;34,65
F;65;1,6;36,47;35,34
F;65;1,7;37,24;36,05
F;65;1,8;38,03;36,77
F;65;1,9;38,84;37,5
F;65;2;39,66;38,25
F;65;2,1;40,5;39,02
F;65;2,2;41,35;39,8
F;66;1,5;35,78;34,74
F;66;1,6;36,54;35,44
F;66;1,7;37,31;36,14
F;66;1,8;38,11;36,87
F;66;1,9;38,91;37,61
F;66;2;39,74;38,36
F;66;2,1;40,58;39,12
F;66;2,2;41,44;39,91
F;67;1,5;35,85;34,83
F;67;1,6;36,61;35,53
F;67;1,7;37,39;36,24
F;67;1,8;38,18;36,97
F;67;1,9;38,99;37,71
F;67;2;39,81;38,46
F;67;2,1;40,66;39,23
F;67;2,2;41,52;40,01
F;68;1,5;35,92;34,93
F;68;1,6;36,68;35,62
F;68;1,7;37,46;36,34
F;68;1,8;38,25;37,06
F;68;1,9;39,06;37,8
F;68;2;39,89;38,56
F;68;2,1;40,73;39,33
F;68;2,2;41,6;40,12
F;69;1,5;35,99;35,02
F;69;1,6;36,75;35,72
F;69;1,7;37,53;36,43
F;69;1,8;38,32;37,16
F;69;1,9;39,14;37,9
F;69;2;39,96;38,66
F;69;2,1;40,81;39,43
F;69;2,2;41,67;40,22
F;70;1,5;36,06;35,11
F;70;1,6;36,82;35,81
F;70;1,7;37,6;36,52
F;70;1,8;38,4;37,25
F;70;1,9;39,21;38
F;70;2;40,04;38,76
F;70;2,1;40,89;39,53
F;70;2,2;41,75;40,32
F;71;1,5;36,12;35,19
F;71;1,6;36,89;35,9
F;71;1,7;37,67;36,62
F;71;1,8;38,47;37,35
F;71;1,9;39,28;38,09
F;71;2;40,11;38,86
F;71;2,1;40,96;39,63
F;71;2,2;41,83;40,43
F;72;1,5;36,19;35,28
F;72;1,6;36,95;35,99
F;72;1,7;37,74;36,71
F;72;1,8;38,54;37,44
F;72;1,9;39,35;38,19
F;72;2;40,18;38,95
F;72;2,1;41,04;39,73
F;72;2,2;41,9;40,53
F;73;1,5;36,25;35,37
F;73;1,6;37,02;36,07
F;73;1,7;37,8;36,8
F;73;1,8;38,6;37,53
F;73;1,9;39,42;38,28
F;73;2;40,26;39,05
F;73;2,1;41,11;39,83
F;73;2,2;41,98;40,63
F;74;1,5;36,32;35,45
F;74;1,6;37,08;36,16
F;74;1,7;37,87;36,88
F;74;1,8;38,67;37,62
F;74;1,9;39,49;38,37
F;74;2;40,33;39,14
F;74;2,1;41,18;39,92
F;74;2,2;42,05;40,72
F;75;1,5;36,38;35,54
F;75;1,6;37,15;36,25
F;75;1,7;37,94;36,97
F;75;1,8;38,74;37,71
F;75;1,9;39,56;38,47
F;75;2;40,4;39,24
F;75;2,1;41,25;40,02
F;75;2,2;42,13;40,82
F;76;1,5;36,44;35,62
F;76;1,6;37,21;36,33
F;76;1,7;38;37,06
F;76;1,8;38,8;37,8
F;76;1,9;39,63;38,56
F;76;2;40,47;39,33
F;76;2,1;41,32;40,11
F;76;2,2;42,2;40,92
F;77;1,5;36,5;35,7
F;77;1,6;37,28;36,42
F;77;1,7;38,06;37,14
F;77;1,8;38,87;37,89
F;77;1,9;39,69;38,65
F;77;2;40,53;39,42
F;77;2,1;41,39;40,21
F;77;2,2;42,27;41,01
F;78;1,5;36,56;35,78
F;78;1,6;37,34;36,5
F;78;1,7;38,13;37,23
F;78;1,8;38,94;37,97
F;78;1,9;39,76;38,73
F;78;2;40,6;39,51
F;78;2,1;41,46;40,3
F;78;2,2;42,34;41,1
F;79;1,5;36,62;35,86
F;79;1,6;37,4;36,58
F;79;1,7;38,19;37,31
F;79;1,8;39;38,06
F;79;1,9;39,83;38,82
F;79;2;40,67;39,6
F;79;2,1;41,53;40,39
F;79;2,2;42,41;41,2
F;80;1,5;36,68;35,94
F;80;1,6;37,46;36,66
F;80;1,7;38,25;37,4
F;80;1,8;39,06;38,14
F;80;1,9;39,89;38,91
F;80;2;40,73;39,69
F;80;2,1;41,6;40,48
F;80;2,2;42,48;41,29
F;81;1,5;36,74;36,02
F;81;1,6;37,52;36,74
F;81;1,7;38,31;37,48
F;81;1,8;39,13;38,23
F;81;1,9;39,95;38,99
F;81;2;40,8;39,77
F;81;2,1;41,66;40,57
F;81;2,2;42,55;41,38
F;82;1,5;36,8;36,1
F;82;1,6;37,58;36,82
F;82;1,7;38,37;37,56
F;82;1,8;39,19;38,31
F;82;1,9;40,02;39,08
F;82;2;40,86;39,86
F;82;2,1;41,73;40,66
F;82;2,2;42,61;41,47
F;83;1,5;36,86;36,18
F;83;1,6;37,64;36,9
F;83;1,7;38,43;37,64
F;83;1,8;39,25;38,39
F;83;1,9;40,08;39,16
F;83;2;40,93;39,95
F;83;2,1;41,79;40,74
F;83;2,2;42,68;41,56
F;84;1,5;36,91;36,26
F;84;1,6;37,7;36,98
F;84;1,7;38,49;37,72
F;84;1,8;39,31;38,48
F;84;1,9;40,14;39,25
F;84;2;40,99;40,03
F;84;2,1;41,86;40,83
F;84;2,2;42,75;41,65
F;85;1,5;36,97;36,33
F;85;1,6;37,75;37,06
F;85;1,7;38,55;37,8
F;85;1,8;39,37;38,56
F;85;1,9;40,2;39,33
F;85;2;41,05;40,11
F;85;2,1;41,92;40,92
F;85;2,2;42,81;41,73
